serviceName,duration
master-thesis-app-1,8900
master-thesis-app-1,12495
master-thesis-app-1,7227
master-thesis-app-1,9343
master-thesis-app-1,9449
master-thesis-app-1,8230
master-thesis-app-1,9861
master-thesis-app-1,12532
master-thesis-app-1,13286
master-thesis-app-1,10878
master-thesis-app-1,6255
master-thesis-app-1,10176
master-thesis-app-1,8030
master-thesis-app-1,10194
master-thesis-app-1,7242
master-thesis-app-1,10638
master-thesis-app-1,10899
master-thesis-app-1,11518
master-thesis-app-1,7140
master-thesis-app-1,12472
master-thesis-app-1,10957
master-thesis-app-1,9508
master-thesis-app-1,11001
master-thesis-app-1,9958
master-thesis-app-1,9116
master-thesis-app-1,7944
master-thesis-app-1,10904
master-thesis-app-1,11386
master-thesis-app-1,6162
master-thesis-app-1,9203
master-thesis-app-1,12343
master-thesis-app-1,11008
master-thesis-app-1,9374
master-thesis-app-1,10447
master-thesis-app-1,6481
master-thesis-app-1,6020
master-thesis-app-1,11862
master-thesis-app-1,8210
master-thesis-app-1,10675
master-thesis-app-1,11916
master-thesis-app-1,11360
master-thesis-app-1,8348
master-thesis-app-1,11487
master-thesis-app-1,11856
master-thesis-app-1,9056
master-thesis-app-1,9058
master-thesis-app-1,11503
master-thesis-app-1,9185
master-thesis-app-1,6589
master-thesis-app-1,10595
master-thesis-app-1,11262
master-thesis-app-1,10336
master-thesis-app-1,10138
master-thesis-app-1,10957
master-thesis-app-1,11463
master-thesis-app-1,7340
master-thesis-app-1,10556
master-thesis-app-1,11166
master-thesis-app-1,11055
master-thesis-app-1,7367
master-thesis-app-1,7693
master-thesis-app-1,9151
master-thesis-app-1,11735
master-thesis-app-1,9297
master-thesis-app-1,6423
master-thesis-app-1,11577
master-thesis-app-1,10871
master-thesis-app-1,7173
master-thesis-app-1,12219
master-thesis-app-1,11216
master-thesis-app-1,11592
master-thesis-app-1,6758
master-thesis-app-1,6903
master-thesis-app-1,6122
master-thesis-app-1,6336
master-thesis-app-1,12081
master-thesis-app-1,6176
master-thesis-app-1,5888
master-thesis-app-1,6083
master-thesis-app-1,8428
master-thesis-app-1,7732
master-thesis-app-1,11262
master-thesis-app-1,9973
master-thesis-app-1,7088
master-thesis-app-1,9636
master-thesis-app-1,10876
master-thesis-app-1,11001
master-thesis-app-1,12548
master-thesis-app-1,10550
master-thesis-app-1,8377
master-thesis-app-1,11297
master-thesis-app-1,11419
master-thesis-app-1,9077
master-thesis-app-1,11660
master-thesis-app-1,13721
master-thesis-app-1,6538
master-thesis-app-1,6349
master-thesis-app-1,6677
master-thesis-app-1,5957
master-thesis-app-1,11986
master-thesis-app-1,8293
master-thesis-app-1,12095
master-thesis-app-1,8996
master-thesis-app-1,11147
master-thesis-app-1,8635
master-thesis-app-1,9382
master-thesis-app-1,10907
master-thesis-app-1,9973
master-thesis-app-1,6147
master-thesis-app-1,12804
master-thesis-app-1,10687
master-thesis-app-1,8480
master-thesis-app-1,9632
master-thesis-app-1,13401
master-thesis-app-1,12671
master-thesis-app-1,12100
master-thesis-app-1,12446
master-thesis-app-1,11709
master-thesis-app-1,13771
master-thesis-app-1,6459
master-thesis-app-1,10122
master-thesis-app-1,10510
master-thesis-app-1,10481
master-thesis-app-1,7127
master-thesis-app-1,10427
master-thesis-app-1,10978
master-thesis-app-1,10334
master-thesis-app-1,9528
master-thesis-app-1,11750
master-thesis-app-1,12113
master-thesis-app-1,7297
master-thesis-app-1,11020
master-thesis-app-1,11587
master-thesis-app-1,12274
master-thesis-app-1,9350
master-thesis-app-1,12008
master-thesis-app-1,10920
master-thesis-app-1,11777
master-thesis-app-1,9375
master-thesis-app-1,6541
master-thesis-app-1,10960
master-thesis-app-1,11395
master-thesis-app-1,7191
master-thesis-app-1,8463
master-thesis-app-1,9758
master-thesis-app-1,11625
master-thesis-app-1,9699
master-thesis-app-1,9907
master-thesis-app-1,12220
master-thesis-app-1,11308
master-thesis-app-1,10594
master-thesis-app-1,13728
master-thesis-app-1,9961
master-thesis-app-1,6943
master-thesis-app-1,10557
master-thesis-app-1,7249
master-thesis-app-1,10672
master-thesis-app-1,6811
master-thesis-app-1,8157
master-thesis-app-1,9819
master-thesis-app-1,10199
master-thesis-app-1,10264
master-thesis-app-1,13368
master-thesis-app-1,12168
master-thesis-app-1,12467
master-thesis-app-1,12723
master-thesis-app-1,10993
master-thesis-app-1,7639
master-thesis-app-1,11991
master-thesis-app-1,9315
master-thesis-app-1,11760
master-thesis-app-1,8621
master-thesis-app-1,12047
master-thesis-app-1,7445
master-thesis-app-1,9452
master-thesis-app-1,17719
master-thesis-app-1,11759
master-thesis-app-1,10812
master-thesis-app-1,6512
master-thesis-app-1,10141
master-thesis-app-1,9615
master-thesis-app-1,9375
master-thesis-app-1,9676
master-thesis-app-1,13013
master-thesis-app-1,11671
master-thesis-app-1,10347
master-thesis-app-1,6564
master-thesis-app-1,10145
master-thesis-app-1,12380
master-thesis-app-1,9731
master-thesis-app-1,8272
master-thesis-app-1,11012
master-thesis-app-1,9587
master-thesis-app-1,10601
master-thesis-app-1,10718
master-thesis-app-1,11607
master-thesis-app-1,13462
master-thesis-app-1,7117
master-thesis-app-1,10311
master-thesis-app-1,10905
master-thesis-app-1,9099
master-thesis-app-1,10032
master-thesis-app-1,13056
master-thesis-app-1,12072
master-thesis-app-1,8831
master-thesis-app-1,10140
master-thesis-app-1,10313
master-thesis-app-1,9990
master-thesis-app-1,9907
master-thesis-app-1,10377
master-thesis-app-1,12248
master-thesis-app-1,8643
master-thesis-app-1,10174
master-thesis-app-1,12800
master-thesis-app-1,9470
master-thesis-app-1,11046
master-thesis-app-1,11324
master-thesis-app-1,11914
master-thesis-app-1,6888
master-thesis-app-1,12018
master-thesis-app-1,6281
master-thesis-app-1,7391
master-thesis-app-1,14704
master-thesis-app-1,12697
master-thesis-app-1,13540
master-thesis-app-1,7827
master-thesis-app-1,11615
master-thesis-app-1,11450
master-thesis-app-1,9934
master-thesis-app-1,10353
master-thesis-app-1,12268
master-thesis-app-1,12368
master-thesis-app-1,7259
master-thesis-app-1,10360
master-thesis-app-1,12054
master-thesis-app-1,10839
master-thesis-app-1,7659
master-thesis-app-1,9479
master-thesis-app-1,8274
master-thesis-app-1,12898
master-thesis-app-1,7051
master-thesis-app-1,10550
master-thesis-app-1,11575
master-thesis-app-1,9473
master-thesis-app-1,6479
master-thesis-app-1,11517
master-thesis-app-1,10586
master-thesis-app-1,10606
master-thesis-app-1,7207
master-thesis-app-1,9648
master-thesis-app-1,6426
master-thesis-app-1,8865
master-thesis-app-1,8731
master-thesis-app-1,9691
master-thesis-app-1,11667
master-thesis-app-1,12922
master-thesis-app-1,13945
master-thesis-app-1,11238
master-thesis-app-1,8441
master-thesis-app-1,13056
master-thesis-app-1,11318
master-thesis-app-1,8313
master-thesis-app-1,11495
master-thesis-app-1,12559
master-thesis-app-1,12682
master-thesis-app-1,7332
master-thesis-app-1,13994
master-thesis-app-1,10439
master-thesis-app-1,10224
master-thesis-app-1,9949
master-thesis-app-1,13660
master-thesis-app-1,10707
master-thesis-app-1,10396
master-thesis-app-1,8647
master-thesis-app-1,12984
master-thesis-app-1,16712
master-thesis-app-1,6564
master-thesis-app-1,8386
master-thesis-app-1,11520
master-thesis-app-1,13176
master-thesis-app-1,10991
master-thesis-app-1,7987
master-thesis-app-1,10415
master-thesis-app-1,9262
master-thesis-app-1,10165
master-thesis-app-1,10560
master-thesis-app-1,10541
master-thesis-app-1,11624
master-thesis-app-1,7161
master-thesis-app-1,11643
master-thesis-app-1,12080
master-thesis-app-1,11371
master-thesis-app-1,9408
master-thesis-app-1,9124
master-thesis-app-1,8454
master-thesis-app-1,9137
master-thesis-app-1,6607
master-thesis-app-1,8120
master-thesis-app-1,8118
master-thesis-app-1,8700
master-thesis-app-1,7724
master-thesis-app-1,10109
master-thesis-app-1,10139
master-thesis-app-1,11572
master-thesis-app-1,8527
master-thesis-app-1,11731
master-thesis-app-1,12933
master-thesis-app-1,9707
master-thesis-app-1,6173
master-thesis-app-1,9475
master-thesis-app-1,11753
master-thesis-app-1,12615
master-thesis-app-1,9156
master-thesis-app-1,8328
master-thesis-app-1,8773
master-thesis-app-1,12011
master-thesis-app-1,6749
master-thesis-app-1,11411
master-thesis-app-1,12456
master-thesis-app-1,7813
master-thesis-app-1,11548
master-thesis-app-1,8422
master-thesis-app-1,10351
master-thesis-app-1,7114
master-thesis-app-1,10141
master-thesis-app-1,9430
master-thesis-app-1,10755
master-thesis-app-1,6983
master-thesis-app-1,9037
master-thesis-app-1,11529
master-thesis-app-1,9632
master-thesis-app-1,7135
master-thesis-app-1,10571
master-thesis-app-1,10817
master-thesis-app-1,10633
master-thesis-app-1,8542
master-thesis-app-1,12226
master-thesis-app-1,9609
master-thesis-app-1,10758
master-thesis-app-1,6324
master-thesis-app-1,10498
master-thesis-app-1,11062
master-thesis-app-1,11195
master-thesis-app-1,9627
master-thesis-app-1,10458
master-thesis-app-1,11375
master-thesis-app-1,9662
master-thesis-app-1,6840
master-thesis-app-1,12088
master-thesis-app-1,10955
master-thesis-app-1,9313
master-thesis-app-1,6530
master-thesis-app-1,10285
master-thesis-app-1,10735
master-thesis-app-1,10504
master-thesis-app-1,7303
master-thesis-app-1,10695
master-thesis-app-1,10922
master-thesis-app-1,10924
master-thesis-app-1,9391
master-thesis-app-1,12924
master-thesis-app-1,6769
master-thesis-app-1,11467
master-thesis-app-1,6285
master-thesis-app-1,8583
master-thesis-app-1,14114
master-thesis-app-1,6563
master-thesis-app-1,8195
master-thesis-app-1,13680
master-thesis-app-1,11566
master-thesis-app-1,8587
master-thesis-app-1,12181
master-thesis-app-1,12765
master-thesis-app-1,10387
master-thesis-app-1,7999
master-thesis-app-1,16036
master-thesis-app-1,11522
master-thesis-app-1,10109
master-thesis-app-1,5883
master-thesis-app-1,6430
master-thesis-app-1,10759
master-thesis-app-1,9432
master-thesis-app-1,8473
master-thesis-app-1,11193
master-thesis-app-1,12287
master-thesis-app-1,10937
master-thesis-app-1,6519
master-thesis-app-1,10109
master-thesis-app-1,9870
master-thesis-app-1,9226
master-thesis-app-1,7011
master-thesis-app-1,10816
master-thesis-app-1,10894
master-thesis-app-1,8126
master-thesis-app-1,10929
master-thesis-app-1,14681
master-thesis-app-1,11949
master-thesis-app-1,9737
master-thesis-app-1,7047
master-thesis-app-1,11219
master-thesis-app-1,11090
master-thesis-app-1,11181
master-thesis-app-1,10223
master-thesis-app-1,12250
master-thesis-app-1,11613
master-thesis-app-1,13467
master-thesis-app-1,6455
master-thesis-app-1,8784
master-thesis-app-1,11022
master-thesis-app-1,6792
master-thesis-app-1,10797
master-thesis-app-1,11892
master-thesis-app-1,10486
master-thesis-app-1,7353
master-thesis-app-1,13465
master-thesis-app-1,11346
master-thesis-app-1,10599
master-thesis-app-1,10135
master-thesis-app-1,11557
master-thesis-app-1,12201
master-thesis-app-1,11397
master-thesis-app-1,11824
master-thesis-app-1,15028
master-thesis-app-1,6711
master-thesis-app-1,11337
master-thesis-app-1,10812
master-thesis-app-1,9495
master-thesis-app-1,11647
master-thesis-app-1,6232
master-thesis-app-1,10600
master-thesis-app-1,7101
master-thesis-app-1,12455
master-thesis-app-1,10603
master-thesis-app-1,10366
master-thesis-app-1,7806
master-thesis-app-1,11816
master-thesis-app-1,12477
master-thesis-app-1,11281
master-thesis-app-1,6679
master-thesis-app-1,5826
master-thesis-app-1,6191
master-thesis-app-1,6306
master-thesis-app-1,6310
master-thesis-app-1,11947
master-thesis-app-1,7204
master-thesis-app-1,10342
master-thesis-app-1,7433
master-thesis-app-1,11666
master-thesis-app-1,11211
master-thesis-app-1,11352
master-thesis-app-1,10810
master-thesis-app-1,12343
master-thesis-app-1,10857
master-thesis-app-1,8642
master-thesis-app-1,12248
master-thesis-app-1,10945
master-thesis-app-1,6921
master-thesis-app-1,5949
master-thesis-app-1,10395
master-thesis-app-1,11786
master-thesis-app-1,9278
master-thesis-app-1,8695
master-thesis-app-1,12263
master-thesis-app-1,12552
master-thesis-app-1,10409
master-thesis-app-1,8878
master-thesis-app-1,11112
master-thesis-app-1,12242
master-thesis-app-1,7841
master-thesis-app-1,9405
master-thesis-app-1,10972
master-thesis-app-1,9730
master-thesis-app-1,6580
master-thesis-app-1,9169
master-thesis-app-1,8340
master-thesis-app-1,15799
master-thesis-app-1,8318
master-thesis-app-1,10697
master-thesis-app-1,10446
master-thesis-app-1,11239
master-thesis-app-1,6680
master-thesis-app-1,11074
master-thesis-app-1,9516
master-thesis-app-1,10420
master-thesis-app-1,12860
master-thesis-app-1,11803
master-thesis-app-1,14276
master-thesis-app-1,6367
master-thesis-app-1,5906
master-thesis-app-1,9621
master-thesis-app-1,12028
master-thesis-app-1,8731
master-thesis-app-1,11469
master-thesis-app-1,9576
master-thesis-app-1,12096
master-thesis-app-1,7129
master-thesis-app-1,10703
master-thesis-app-1,10504
master-thesis-app-1,9670
master-thesis-app-1,9301
master-thesis-app-1,12473
master-thesis-app-1,10188
master-thesis-app-1,12783
master-thesis-app-1,8175
master-thesis-app-1,8266
master-thesis-app-1,10042
master-thesis-app-1,10870
master-thesis-app-1,11343
master-thesis-app-1,15603
master-thesis-app-1,10463
master-thesis-app-1,11165
master-thesis-app-1,7827
master-thesis-app-1,9708
master-thesis-app-1,11620
master-thesis-app-1,10687
master-thesis-app-1,10656
master-thesis-app-1,13983
master-thesis-app-1,12120
master-thesis-app-1,7716
master-thesis-app-1,8032
master-thesis-app-1,7162
master-thesis-app-1,10760
master-thesis-app-1,6959
master-thesis-app-1,11083
master-thesis-app-1,10609
master-thesis-app-1,10320
master-thesis-app-1,7443
master-thesis-app-1,12913
master-thesis-app-1,11382
master-thesis-app-1,10378
master-thesis-app-1,7475
master-thesis-app-1,10622
master-thesis-app-1,11307
master-thesis-app-1,9488
master-thesis-app-1,11282
master-thesis-app-1,10437
master-thesis-app-1,6757
master-thesis-app-1,7549
master-thesis-app-1,9519
master-thesis-app-1,12427
master-thesis-app-1,9978
master-thesis-app-1,9543
master-thesis-app-1,10986
master-thesis-app-1,10112
master-thesis-app-1,8948
master-thesis-app-1,7604
master-thesis-app-1,9281
master-thesis-app-1,10557
master-thesis-app-1,11573
master-thesis-app-1,6989
master-thesis-app-1,10235
master-thesis-app-1,7760
master-thesis-app-1,9310
master-thesis-app-1,8499
master-thesis-app-1,9160
master-thesis-app-1,10663
master-thesis-app-1,9598
master-thesis-app-1,10618
master-thesis-app-1,11473
master-thesis-app-1,11773
