serviceName,duration
master-thesis-app-1,10266
master-thesis-app-1,13627
master-thesis-app-1,13666
master-thesis-app-1,6183
master-thesis-app-1,15089
master-thesis-app-1,13675
master-thesis-app-1,6975
master-thesis-app-1,8986
master-thesis-app-1,14808
master-thesis-app-1,9883
master-thesis-app-1,11246
master-thesis-app-1,7343
master-thesis-app-1,11701
master-thesis-app-1,11787
master-thesis-app-1,10010
master-thesis-app-1,7228
master-thesis-app-1,15915
master-thesis-app-1,11687
master-thesis-app-1,6842
master-thesis-app-1,7405
master-thesis-app-1,11130
master-thesis-app-1,12494
master-thesis-app-1,8769
master-thesis-app-1,7005
master-thesis-app-1,10998
master-thesis-app-1,10891
master-thesis-app-1,9231
master-thesis-app-1,6390
master-thesis-app-1,9877
master-thesis-app-1,10056
master-thesis-app-1,11209
master-thesis-app-1,11745
master-thesis-app-1,11287
master-thesis-app-1,9301
master-thesis-app-1,6768
master-thesis-app-1,11699
master-thesis-app-1,11716
master-thesis-app-1,10649
master-thesis-app-1,6617
master-thesis-app-1,10671
master-thesis-app-1,9475
master-thesis-app-1,9232
master-thesis-app-1,7212
master-thesis-app-1,12664
master-thesis-app-1,17258
master-thesis-app-1,11851
master-thesis-app-1,14720
master-thesis-app-1,12485
master-thesis-app-1,7535
master-thesis-app-1,12747
master-thesis-app-1,11638
master-thesis-app-1,10363
master-thesis-app-1,6984
master-thesis-app-1,9988
master-thesis-app-1,11218
master-thesis-app-1,10297
master-thesis-app-1,7882
master-thesis-app-1,9622
master-thesis-app-1,12445
master-thesis-app-1,10594
master-thesis-app-1,10508
master-thesis-app-1,11997
master-thesis-app-1,12100
master-thesis-app-1,8050
master-thesis-app-1,10875
master-thesis-app-1,10173
master-thesis-app-1,10270
master-thesis-app-1,12717
master-thesis-app-1,11699
master-thesis-app-1,7702
master-thesis-app-1,12103
master-thesis-app-1,13641
master-thesis-app-1,12610
master-thesis-app-1,6540
master-thesis-app-1,10283
master-thesis-app-1,9299
master-thesis-app-1,10744
master-thesis-app-1,12201
master-thesis-app-1,12543
master-thesis-app-1,12907
master-thesis-app-1,7887
master-thesis-app-1,5930
master-thesis-app-1,14767
master-thesis-app-1,11914
master-thesis-app-1,7399
master-thesis-app-1,10274
master-thesis-app-1,11330
master-thesis-app-1,10298
master-thesis-app-1,8353
master-thesis-app-1,9766
master-thesis-app-1,8911
master-thesis-app-1,10648
master-thesis-app-1,8211
master-thesis-app-1,10141
master-thesis-app-1,11277
master-thesis-app-1,8856
master-thesis-app-1,6837
master-thesis-app-1,10728
master-thesis-app-1,11285
master-thesis-app-1,7765
master-thesis-app-1,10728
master-thesis-app-1,9570
master-thesis-app-1,13249
master-thesis-app-1,6550
master-thesis-app-1,10551
master-thesis-app-1,11722
master-thesis-app-1,10565
master-thesis-app-1,6720
master-thesis-app-1,11643
master-thesis-app-1,11427
master-thesis-app-1,13734
master-thesis-app-1,9171
master-thesis-app-1,12517
master-thesis-app-1,14056
master-thesis-app-1,7188
master-thesis-app-1,12470
master-thesis-app-1,10726
master-thesis-app-1,9313
master-thesis-app-1,13365
master-thesis-app-1,11879
master-thesis-app-1,10406
master-thesis-app-1,11424
master-thesis-app-1,13521
master-thesis-app-1,11508
master-thesis-app-1,11031
master-thesis-app-1,14476
master-thesis-app-1,11151
master-thesis-app-1,11837
master-thesis-app-1,12998
master-thesis-app-1,10202
master-thesis-app-1,6764
master-thesis-app-1,10926
master-thesis-app-1,7423
master-thesis-app-1,11813
master-thesis-app-1,10098
master-thesis-app-1,10207
master-thesis-app-1,11321
master-thesis-app-1,13060
master-thesis-app-1,12067
master-thesis-app-1,10848
master-thesis-app-1,8014
master-thesis-app-1,10204
master-thesis-app-1,8166
master-thesis-app-1,10507
master-thesis-app-1,13616
master-thesis-app-1,9292
master-thesis-app-1,12337
master-thesis-app-1,11442
master-thesis-app-1,7105
master-thesis-app-1,9555
master-thesis-app-1,11519
master-thesis-app-1,11401
master-thesis-app-1,7195
master-thesis-app-1,9778
master-thesis-app-1,11979
master-thesis-app-1,10046
master-thesis-app-1,8083
master-thesis-app-1,10530
master-thesis-app-1,10017
master-thesis-app-1,10612
master-thesis-app-1,10491
master-thesis-app-1,11782
master-thesis-app-1,13071
master-thesis-app-1,7720
master-thesis-app-1,7547
master-thesis-app-1,9365
master-thesis-app-1,9108
master-thesis-app-1,7117
master-thesis-app-1,10747
master-thesis-app-1,10318
master-thesis-app-1,9850
master-thesis-app-1,11178
master-thesis-app-1,15215
master-thesis-app-1,12945
master-thesis-app-1,7501
master-thesis-app-1,13374
master-thesis-app-1,10363
master-thesis-app-1,7592
master-thesis-app-1,12158
master-thesis-app-1,11502
master-thesis-app-1,12516
master-thesis-app-1,11957
master-thesis-app-1,11866
master-thesis-app-1,7294
master-thesis-app-1,10337
master-thesis-app-1,8947
master-thesis-app-1,10889
master-thesis-app-1,10109
master-thesis-app-1,13837
master-thesis-app-1,11169
master-thesis-app-1,10710
master-thesis-app-1,14086
master-thesis-app-1,12782
master-thesis-app-1,10643
master-thesis-app-1,13317
master-thesis-app-1,11852
master-thesis-app-1,12760
master-thesis-app-1,7236
master-thesis-app-1,12692
master-thesis-app-1,8063
master-thesis-app-1,11065
master-thesis-app-1,11897
master-thesis-app-1,12149
